"controle";"categoria";"tipo";"calibre";"marca";"quantidade";"origem"
"45663831-2019";1;"pistola";".40";"taurus";1;2
"49840901-2019";1;"revólver";".38";"taurus";1;2
"57108011-2019";1;"carabina";".22 lr";"remington";1;1
"61874881-2019";1;"pistola";"9 mm";"girsan";1;1
"63500861-2019";1;"revólver";".38";"taurus";1;2
"71541451-2019";1;"pistola";"7,65 mm";"taurus";1;2
"72214371-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"73074931-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;1
"73363271-2019";1;"pistola";"9 mm";"sarsilmaz";1;1
"78719741-2019";1;"outros";"indeterminado";"indeterminado";1;1
"82208491-2019";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"82208491-2019";1;"carabina";"5,56 nato (5.56 x 45 mm)";"colt";1;1
"82905261-2019";1;"revólver";".38";"taurus";1;2
"84271331-2019";1;"espingarda";"12";"indeterminado";1;1
"84271331-2019";1;"pistola";"9 mm luger (9x19mm)";"ruger";1;1
"84271331-2019";1;"revólver";".38 spl";"taurus";1;2
"84271331-2019";1;"pistola";".40";"glock";1;1
"84271331-2019";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"indeterminado";1;1
"84517791-2019";1;"pistola";".40";"glock";1;1
"84517791-2019";1;"pistola";".45 colt";"colt";1;1
"84517791-2019";1;"pistola";".380";"taurus";1;2
"84517791-2019";1;"espingarda";"12";"boito";1;2
"98162921-2019";1;"pistola";"9 mm luger (9x19mm)";"tisas";1;1
"04485801-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"04485801-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"05427861-2019";1;"pistola";"7,65 mm";"taurus";1;2
"05427861-2019";1;"pistola";"9 mm";"fmap";1;1
"05427861-2019";1;"pistola";".380";"colt";1;1
"05427861-2019";1;"revólver";".38";"rossi";1;1
"07400161-2019";1;"espingarda";"indeterminado";"indeterminado";1;2
"07400161-2019";1;"garrucha";".320";"castelo";1;2
"14903681-2019";1;"pistola";".40";"glock";1;1
"18190991-2019";1;"espingarda";"12";"cbc";1;2
"18190991-2019";1;"revólver";".38";"cbc";1;2
"20798601-2019";1;"pistola";".380";"glock";1;1
"22954741-2019";1;"pistola";".40";"glock";1;1
"29093201-2019";1;"revólver";".38";"taurus";1;1
"32607641-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"47034441-2019";1;"revólver";".38";"taurus";1;2
"47034441-2019";1;"pistola";"9 mm";"glock";1;1
"49824121-2019";1;"revólver";".38 spl";"taurus";1;2
"61082691-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"61082691-2019";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"61082691-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"62425031-2019";1;"revólver";".38 spl";"rossi";1;1
"77567221-2019";1;"pistola";"9 mm";"glock";1;1
"79598781-2019";1;"revólver";".38";"indeterminado";1;1
"82875521-2019";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"não identificada";1;1
"92159161-2019";1;"arma de fabricação caseira";"indeterminado";"não identificada";1;1
"93034261-2019";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"93034261-2019";1;"pistola";"9 mm luger (9x19mm)";"tisas";1;1
"97750551-2019";1;"revólver";".38";"taurus";1;2
"01659101-2019";1;"pistola";"7,65 mm";"taurus";1;2
"10175191-2019";1;"pistola";"9 mm";"não identificada";1;1
"10175191-2019";1;"pistola";".45";"não identificada";1;1
"18867161-2019";1;"pistola";"9 mm luger (9x19mm)";"girsan";1;1
"21670451-2019";1;"pistola";".380";"taurus";1;1
"29145921-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"29420991-2019";1;"fuzil";"5,56 mm";"colt";1;1
"29420991-2019";1;"pistola";".40";"glock";1;1
"29420991-2019";1;"fuzil";"7,62";"colt";1;1
"37637971-2019";1;"pistola";"9 mm luger (9x19mm)";"s&w";1;1
"39446071-2019";1;"pistola";".380";"taurus";1;2
"40488091-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"40629021-2019";1;"metralhadora";".40";"indeterminado";1;1
"44084111-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;1
"45735651-2019";1;"garrucha";"indeterminado";"não identificada";1;1
"46303121-2019";1;"revólver";".38";"rossi";1;2
"46905611-2019";1;"revólver";".32 s&w";"taurus";1;2
"49309821-2019";1;"espingarda";"36";"rossi";1;1
"51062221-2019";1;"espingarda";"indeterminado";"indeterminado";1;1
"51062221-2019";1;"espingarda";"indeterminado";"indeterminado";1;1
"67678371-2019";1;"pistola";"6,35 mm";"taurus";1;2
"76955911-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"82687871-2019";1;"pistola";"9 mm";"zigana";1;1
"83928641-2019";1;"pistola";"7,65 mm";"taurus";1;2
"83928641-2019";1;"garrucha";".320";"rossi";1;2
"83928641-2019";1;"revólver";".32";"taurus";1;2
"88882601-2019";1;"pistola";"9 mm";"bul";1;1
"90747591-2019";1;"revólver";".38";"taurus";1;2
"09705761-2019";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"16616971-2019";1;"fuzil";"7,62";"imbel";1;1
"18538131-2019";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"20231181-2019";1;"revólver";".32 s&w long";"taurus";1;2
"22229781-2019";1;"pistola";"9 mm";"glock";1;1
"28056141-2019";1;"espingarda";"36";"não identificada";1;1
"36150721-2019";1;"fuzil";"5,56 mm";"anderson manufacturi";1;1
"46283091-2019";1;"revólver";".38 spl";"indeterminado";1;1
"46935361-2019";1;"pistola";"9 mm luger (9x19mm)";"tanfoglio";1;1
"52421921-2019";1;"pistola";"9 mm parabellum (9x19mm)";"tisas";1;1
"53950381-2019";1;"pistola";"9 mm";"glock";1;1
"57856881-2019";1;"revólver";".38";"taurus";1;2
"62025241-2019";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"65691321-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"65691321-2019";1;"pistola";"9 mm";"cz";1;1
"65691321-2019";1;"pistola";"9 mm";"cz";1;1
"72804431-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"80284191-2019";1;"espingarda";"32";"lerap";1;1
"80959151-2019";1;"revólver";".38 special (9 x 29,5 mm)";"s&w";1;1
"88743911-2019";1;"pistola";"9 mm parabellum (9x19mm)";"girsan";1;1
"93209311-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"93209311-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"06637271-2019";1;"pistola";"9 mm";"taurus";1;1
"24642841-2019";1;"pistola";".40";"taurus";1;2
"31842841-2019";1;"revólver";"outros";"rossi";1;1
"32841811-2019";1;"revólver";".32 s&w long";"taurus";1;2
"57171731-2019";1;"revólver";".32 s&w long";"taurus";1;2
"64771391-2019";1;"pistola";".40";"ruger";1;1
"72582301-2019";1;"espingarda";"indeterminado";"indeterminado";1;1
"83350821-2019";1;"revólver";".32 s&w";"s&w";1;1
"84220761-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"85317551-2019";1;"pistola";"indeterminado";"taurus";1;2
"93279501-2019";1;"revólver";".38";"taurus";1;1
"04309901-2019";1;"pistola";"9 mm";"girsan";1;1
"04309901-2019";1;"pistola";"9 mm";"taurus";1;2
"13057041-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"13057041-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"18456731-2019";1;"pistola";"9 mm";"taurus";1;2
"20613521-2019";1;"arma de fabricação caseira";"indeterminado";"não identificada";1;1
"27288661-2019";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"39799351-2019";1;"revólver";"22";"taurus";1;2
"39799351-2019";1;"revólver";"22";"não identificada";1;1
"44243311-2019";1;"revólver";".38 spl";"taurus";1;2
"53687981-2019";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"57656991-2019";1;"espingarda";"32";"rossi";1;1
"62638241-2019";1;"garrucha";".320";"castelo";1;1
"72438191-2019";1;"revólver";".38";"taurus";1;2
"74838791-2019";1;"revólver";".38 spl";"taurus";1;1
"78225301-2019";1;"espingarda";"20";"boito";1;2
"79037581-2019";1;"pistola";"9 mm";"canik";1;1
"79037581-2019";1;"pistola";"9 mm";"taurus";1;2
"79037581-2019";1;"pistola";".380";"taurus";1;2
"86660711-2019";1;"revólver";".38";"s&w";1;1
"87065781-2019";1;"revólver";".38 special (9 x 29,5 mm)";"ina";1;1
"87065781-2019";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"89981871-2019";1;"arma de fabricação caseira";"28";"não identificada";1;2
"95637291-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"01337481-2019";1;"fuzil";"7,62 mm kalashnikov (7,62x39)";"não identificada";1;1
"01337481-2019";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"não identificada";1;1
"02152491-2019";1;"revólver";".38";"taurus";1;2
"03285251-2019";1;"pistola";".45 auto";"glock";1;1
"03285251-2019";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"03285251-2019";1;"fuzil";"7,62";"indeterminado";1;1
"03530221-2019";1;"revólver";".38";"s&w";1;1
"06743011-2019";1;"revólver";".38 spl";"orbea hermanos";1;1
"19487891-2019";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"25683761-2019";1;"pistola";".40";"glock";1;1
"39755451-2019";1;"pistola";"9 mm";"walther";1;2
"39755451-2019";1;"revólver";".38";"taurus";1;2
"43737011-2019";1;"pistola";"indeterminado";"indeterminado";1;1
"44553211-2019";1;"revólver";".32 s&w long";"taurus";1;1
"46063851-2019";1;"revólver";".32";"ina";1;2
"52708771-2019";1;"revólver";".38";"taurus";1;2
"73828521-2019";1;"revólver";"indeterminado";"indeterminado";1;1
"87994201-2019";1;"pistola";"9 mm luger (9x19mm)";"bul";1;1
"87994201-2019";1;"fuzil";"5,56 mm";"indeterminado";1;1
"87994201-2019";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"88285161-2019";1;"revólver";".38";"taurus";1;1
"98978741-2019";1;"pistola";"9 mm";"canik";1;1
"02391481-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"04823741-2019";1;"revólver";".32";"taurus";1;2
"04823741-2019";1;"pistola";".45 acp (11,43x23 mm)";"colt";1;1
"04823741-2019";1;"revólver";".22 lr";"rossi";1;2
"06882851-2019";1;"pistola";"9 mm luger (9x19mm)";"cz";1;1
"09265261-2019";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"26679921-2019";1;"revólver";".38";"taurus";1;2
"26679921-2019";1;"revólver";".22 long";"não identificada";1;1
"38219891-2019";1;"revólver";".38";"indeterminado";1;1
"38219891-2019";1;"revólver";".38";"indeterminado";1;1
"46894571-2019";1;"pistola";"9 mm";"zigana";1;1
"47616501-2019";1;"revólver";".38";"taurus";1;2
"47692041-2019";1;"pistola";"9 mm";"zigana";1;1
"47716401-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"51531621-2019";1;"revólver";".38";"taurus";1;1
"57423751-2019";1;"pistola";".380";"taurus";1;2
"72225461-2019";1;"pistola";".45";"colt";1;1
"72225461-2019";1;"carabina";".38";"rossi";1;2
"72225461-2019";1;"revólver";".38";"rossi";1;2
"74710861-2019";1;"arma de fabricação caseira";"indeterminado";"não identificada";1;2
"74710861-2019";1;"arma de fabricação caseira";"indeterminado";"não identificada";1;2
"86387661-2019";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"91095631-2019";1;"pistola";"9 mm";"browning";1;2
"94001311-2019";1;"pistola";".380";"taurus";1;2
"02554571-2019";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"02554571-2019";1;"pistola";"9 mm parabellum (9x19mm)";"glock";1;1
"09170331-2019";1;"fuzil";".223 remington (5,56x45 mm)";"não identificada";1;1
"09170331-2019";1;"pistola";"9 mm";"glock";1;1
"09170331-2019";1;"pistola";"9 mm";"glock";1;1
"09170331-2019";1;"pistola";".40";"glock";1;1
"12653571-2019";1;"revólver";".32";"taurus";1;2
"16511491-2019";1;"pistola";"9 mm";"canik";1;1
"17428261-2019";1;"revólver";".38 spl";"taurus";1;2
"18118031-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"18407571-2019";1;"pistola";"9 mm luger (9x19mm)";"s&w";1;1
"29551211-2019";1;"pistola";"9 mm";"glock";1;1
"30326941-2019";1;"pistola";".380";"taurus";1;2
"33274091-2019";1;"pistola";"9 mm luger (9x19mm)";"akdal";1;1
"36796801-2019";1;"pistola";"9 mm";"taurus";1;2
"42998871-2019";1;"revólver";".38";"taurus";1;2
"44464431-2019";1;"pistola";".380 auto (9x17 mm)";"cz";1;1
"49927401-2019";1;"garrucha";".22 long";"indeterminado";1;1
"49927401-2019";1;"pistola";"9 mm";"taurus";1;2
"52931341-2019";1;"revólver";".32 s&w";"taurus";1;2
"56531181-2019";1;"fuzil";"5,56 mm";"colt";1;1
"58817341-2019";1;"pistola";"9 mm parabellum (9x19mm)";"girsan";1;1
"63022101-2019";1;"pistola";".40";"não identificada";1;1
"64153031-2019";1;"fuzil";"7,62";"indeterminado";1;1
"64736061-2019";1;"pistola";".40 s&w (10 x 22)";"bersa";1;1
"64736061-2019";1;"pistola";".40 s&w (10 x 22)";"ruger";1;1
"74220421-2019";1;"revólver";".32";"indeterminado";1;1
"75422171-2019";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"75422171-2019";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"80270511-2019";1;"pistola";"9 mm";"não identificada";1;1
"82395671-2019";1;"revólver";".38";"taurus";1;2
"83712121-2019";1;"revólver";".32 s&w long";"s&w";1;1
"88419741-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"88481221-2019";1;"pistola";"9 mm luger (9x19mm)";"sarsilmaz";1;1
"93004521-2019";1;"pistola";".380";"taurus";1;2
"01095011-2019";1;"pistola";".380";"indeterminado";1;1
"06031171-2019";1;"revólver";".357 magnum";"taurus";1;2
"06031171-2019";1;"fuzil";"7,62 mm kalashnikov (7,62x39)";"s.n. romarm";1;1
"06031171-2019";1;"fuzil";"7,62";"não identificada";1;1
"06031171-2019";1;"fuzil";"7,62";"não identificada";1;1
"06031171-2019";1;"fuzil";"7,62 mm nato";"imbel";1;2
"06031171-2019";1;"fuzil";".308 winchester (7,62x51 mm)";"d.p.m.s.";1;1
"06031171-2019";1;"fuzil";".223 remington (5,56x45 mm)";"sporter";1;1
"06031171-2019";1;"fuzil";"7,62 mm nato";"imbel";1;2
"06031171-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"07265151-2019";1;"pistola";"9 mm";"bersa";1;1
"07265151-2019";1;"pistola";"9 mm";"tara";1;1
"07304151-2019";1;"pistola";".380";"não identificada";1;1
"08406781-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"08736041-2019";1;"revólver";".32";"não identificada";1;1
"08801851-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"10522961-2019";1;"pistola";"9 mm";"indeterminado";1;2
"12542201-2019";1;"pistola";"9 mm luger (9x19mm)";"cz";1;1
"12542201-2019";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"12658951-2019";1;"fuzil";"7,62 mm nato";"ruger";1;1
"16975341-2019";1;"revólver";".32 s&w long";"taurus";1;2
"18834491-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"18834491-2019";1;"pistola";".380";"imbel";1;2
"21580031-2019";1;"pistola";"9 mm";"sarsilmaz";1;1
"23840151-2019";1;"espingarda";"12";"indeterminado";1;1
"25677651-2019";1;"pistola";".45 auto";"não identificada";1;1
"29058531-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;1
"31606911-2019";1;"revólver";"32";"não identificada";1;1
"31620181-2019";1;"espingarda";"36";"imbel";1;2
"32814821-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"33654831-2019";1;"revólver";".38";"taurus";1;1
"37141251-2019";1;"espingarda";"32";"indeterminado";1;1
"39690161-2019";1;"pistola";".380";"taurus";1;1
"53286331-2019";1;"espingarda";"12";"boito";1;2
"56816671-2019";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"57020541-2019";1;"revólver";".38";"rossi";1;2
"57774281-2019";1;"metralhadora";".40";"indeterminado";1;1
"70424241-2019";1;"revólver";".38 spl";"rossi";1;1
"75803101-2019";1;"fuzil";"7,62 mm kalashnikov (7,62x39)";"century arms";1;1
"76549781-2019";1;"espingarda";"12";"boito";1;2
"76549781-2019";1;"fuzil";"7,62";"não identificada";1;1
"76549781-2019";1;"fuzil";"7,62";"não identificada";1;1
"76549781-2019";1;"fuzil";"7,62";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"7,62";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"7,62";"imbel";1;2
"76549781-2019";1;"fuzil";"7,62";"imbel";1;2
"76549781-2019";1;"fuzil";"7,62";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"76549781-2019";1;"metralhadora";"9 mm";"não identificada";1;1
"76549781-2019";1;"metralhadora";".30";"browning";1;1
"76549781-2019";1;"pistola";".40";"glock";1;1
"79954641-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"85850281-2019";1;"revólver";".38 spl";"taurus";1;2
"87168001-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"95939681-2019";1;"pistola";".45 auto";"ruger";1;1
"97954101-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"97997021-2019";1;"fuzil";"5,56 mm";"indeterminado";1;1
"01082071-2019";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"01082071-2019";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"03028131-2019";1;"revólver";".32 s&w long";"orbea hermanos";1;2
"05885481-2019";1;"pistola";"9 mm luger (9x19mm)";"sarsilmaz";1;1
"07803951-2019";1;"revólver";".38 spl";"rossi";1;2
"21612921-2019";1;"espingarda";"28";"rossi";1;1
"21612921-2019";1;"espingarda";"36";"rossi";1;1
"21612921-2019";1;"espingarda";"28";"rossi";1;2
"21612921-2019";1;"outros";".32";"indeterminado";1;1
"21612921-2019";1;"espingarda";".32";"rossi";1;1
"21612921-2019";1;"espingarda";"28";"rossi";1;1
"21612921-2019";1;"outros";"28";"indeterminado";1;1
"21612921-2019";1;"outros";"28";"indeterminado";1;1
"21612921-2019";1;"outros";"28";"indeterminado";1;1
"21612921-2019";1;"outros";"28";"indeterminado";1;1
"21612921-2019";1;"espingarda";".32";"não identificada";1;1
"33122351-2019";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"39782731-2019";1;"revólver";".38 special (9 x 29,5 mm)";"indeterminado";1;1
"42286501-2019";1;"revólver";".32";"não identificada";1;2
"43021741-2019";1;"revólver";".32";"ina";1;2
"47333941-2019";1;"pistola";"9 mm";"beretta";1;2
"68275041-2019";1;"pistola";"9 mm";"fn";1;1
"80625481-2019";1;"espingarda";"32";"indeterminado";1;1
"82355881-2019";1;"pistola";".40";"taurus";1;2
"86543341-2019";1;"revólver";".38 spl";"taurus";1;2
"93334471-2019";1;"espingarda";".32";"boito";1;2
"93892311-2019";1;"pistola";".380";"taurus";1;2
"02435991-2019";1;"pistola";".40";"glock";1;1
"14046591-2019";1;"revólver";".32";"indeterminado";1;1
"16670161-2019";1;"pistola";".380";"taurus";1;2
"19414381-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"20989241-2019";1;"espingarda";"28";"não identificada";1;1
"21764291-2019";1;"pistola";"9 mm";"taurus";1;2
"26355741-2019";1;"fuzil";".223 remington (5,56x45 mm)";"não identificada";1;1
"33880121-2019";1;"fuzil";"7,62 mm nato";"indeterminado";1;1
"52307741-2019";1;"revólver";".32";"indeterminado";1;2
"65008451-2019";1;"espingarda";"indeterminado";"indeterminado";1;1
"65008451-2019";1;"garrucha";"indeterminado";"indeterminado";1;1
"71020201-2019";1;"fuzil";"7,62";"indeterminado";1;1
"71079481-2019";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"74755181-2019";1;"revólver";".38";"taurus";1;2
"93335781-2019";1;"fuzil";"5,56 mm";"colt";1;1
"93713751-2019";1;"revólver";".32 s&w long";"taurus";1;2
"96342261-2019";1;"revólver";".32 s&w long";"s&w";1;2
"15559741-2019";1;"espingarda";"28";"indeterminado";1;1
"15695721-2019";1;"revólver";".32 s&w long";"ina";1;2
"37503111-2019";1;"revólver";".38";"não identificada";1;1
"37910101-2019";1;"revólver";".32";"colt";1;1
"38296861-2019";1;"revólver";".32 s&w long";"taurus";1;2
"57357521-2019";1;"revólver";".38";"rossi";1;2
"68909051-2019";1;"pistola";"9 mm";"bersa";1;1
"68909051-2019";1;"revólver";".357 magnum";"colt";1;1
"71019741-2019";1;"pistola";"9 mm";"glock";1;1
"73413901-2019";1;"revólver";".38 spl";"rossi";1;2
"75855491-2019";1;"pistola";".45";"indeterminado";1;1
"87720291-2019";1;"pistola";".380";"taurus";1;2
"94177031-2019";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"96827971-2019";1;"pistola";"9 mm luger (9x19mm)";"sarsilmaz";1;1
"01089871-2019";1;"revólver";".32";"ina";1;2
"03150481-2019";1;"revólver";".38";"taurus";1;2
"08478551-2019";1;"espingarda";"indeterminado";"indeterminado";1;1
"24407971-2019";1;"revólver";".38";"taurus";1;2
"27879171-2019";1;"pistola";".380";"llama";1;1
"29404331-2019";1;"pistola";"9 mm";"glock";1;1
"37080531-2019";1;"fuzil";"5,56 mm";"não identificada";1;1
"52286461-2019";1;"pistola";".380";"taurus";1;2
"52708461-2019";1;"revólver";".38";"taurus";1;2
"56579101-2019";1;"revólver";".32 s&w long";"s&w";1;1
"66085591-2019";1;"pistola";".45";"colt";1;1
"70924831-2019";1;"pistola";".40";"taurus";1;1
"76469511-2019";1;"revólver";".357 magnum";"s&w";1;1
"76469511-2019";1;"espingarda";"28";"não identificada";1;1
"76469511-2019";1;"pistola";"22";"bersa";1;1
"79171091-2019";1;"pistola";".380";"taurus";1;2
"80265751-2019";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
