controle;categoria;tipo;calibre;marca;quantidade;origem
82687871-2018;1;revólver;.38;não identificada;1;1
82687871-2018;1;revólver;.32;não identificada;1;1
83928641-2018;1;espingarda;36;lerap;1;2
90747591-2018;1;revólver;.38 spl;taurus;1;2
92159161-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
97750551-2018;1;revólver;38 spl;rossi;1;2
09705761-2018;1;pistola;9 mm parabellum (9x19mm);girsan;1;1
18538131-2018;1;pistola;6,35 mm;taurus;1;1
20231181-2018;1;revólver;.38;taurus;1;2
20231181-2018;1;pistola;.380;imbel;1;2
21670451-2018;1;pistola;9 mm parabellum (9x19mm);bersa;1;1
22229781-2018;1;espingarda;indeterminado;indeterminado;1;1
29145921-2018;1;revólver;.38;não identificada;1;1
36150721-2018;1;pistola;.40 s&w;taurus;1;1
37637971-2018;1;revólver;.38;indeterminado;1;1
37637971-2018;1;pistola;9 mm;beretta;1;1
39446071-2018;1;revólver;38 spl;taurus;1;2
40629021-2018;1;revólver;.38;taurus;1;2
44084111-2018;1;revólver;38 spl;s&w;1;1
45735651-2018;1;pistola;9 mm;canik;1;1
46905611-2018;1;garrucha;.32;indeterminado;1;1
49309821-2018;1;pistola;9 mm;cz;1;1
49309821-2018;1;pistola;40;glock;1;1
51062221-2018;1;revólver;38 spl;taurus;1;2
52421921-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
53950381-2018;1;pistola;9 mm;sarsilmaz;1;1
57856881-2018;1;pistola;.40;taurus;1;1
72804431-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
72804431-2018;1;revólver;.38 spl;taurus;1;1
76955911-2018;1;pistola;9 mm;taurus;1;2
88743911-2018;1;pistola;.40 s&w;taurus;1;1
88882601-2018;1;revólver;.38;não identificada;1;2
04309901-2018;1;pistola;indeterminado;canik;1;1
06637271-2018;1;espingarda;16;rossi;1;2
16616971-2018;1;pistola;9 mm;fmap;1;1
18456731-2018;1;pistola;.38;colt;1;1
24642841-2018;1;revólver;.22 lr;rossi;1;1
28056141-2018;1;revólver;38 spl;taurus;1;2
31842841-2018;1;pistola;9 mm;indeterminado;1;1
31842841-2018;1;pistola;40;indeterminado;1;1
32841811-2018;1;pistola;7,65 mm;beretta;1;1
46283091-2018;1;revólver;.38;taurus;1;2
46935361-2018;1;revólver;.357 magnum;rossi;1;1
57171731-2018;1;revólver;.38;taurus;1;1
62025241-2018;1;pistola;.40;ruger;1;1
62638241-2018;1;pistola;.40;taurus;1;2
64771391-2018;1;carabina;.22;cbc;1;2
64771391-2018;1;revólver;.38;taurus;1;2
64771391-2018;1;espingarda;12;boito;1;2
65691321-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
72582301-2018;1;pistola;9 mm;canik;1;1
72582301-2018;1;pistola;9 mm;canik;1;1
72582301-2018;1;pistola;9 mm;canik;1;1
72582301-2018;1;fuzil;.223 armalite (5,56x45 mm);indeterminado;1;1
72582301-2018;1;pistola;9 mm;taurus;1;2
80284191-2018;1;pistola;.22;browning;1;1
80959151-2018;1;pistola;9 mm parabellum (9x19mm);glock;1;1
83350821-2018;1;pistola;9 mm;não identificada;1;1
83350821-2018;1;pistola;9 mm luger (9x19mm);indeterminado;1;1
83350821-2018;1;pistola;.40;taurus;1;2
84220761-2018;1;pistola;9 mm;taurus;1;2
85317551-2018;1;revólver;38 spl;rossi;1;2
86660711-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
93209311-2018;1;pistola;9 mm;indeterminado;1;1
93279501-2018;1;pistola;.380;taurus;1;2
95637291-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
13057041-2018;1;revólver;.38;taurus;1;2
20613521-2018;1;revólver;.32;taurus;1;2
27288661-2018;1;revólver;.32;taurus;1;2
39799351-2018;1;pistola;9 mm;glock;1;1
39799351-2018;1;pistola;9 mm;não identificada;1;1
44243311-2018;1;pistola;9 mm;não identificada;1;1
53687981-2018;1;pistola;380 auto (9x17);taurus;1;2
57656991-2018;1;pistola;9 mm luger (9x19mm);sarsilmaz;1;1
72438191-2018;1;revólver;.32;ina;1;1
74838791-2018;1;pistola;9 mm;canik;1;1
78225301-2018;1;revólver;.32;taurus;1;2
79037581-2018;1;revólver;.38;s&w;1;1
87065781-2018;1;pistola;.40;glock;1;1
89981871-2018;1;pistola;9 mm parabellum (9x19mm);glock;1;1
89981871-2018;1;pistola;9 mm;taurus;1;2
01337481-2018;1;revólver;38 spl;não identificada;1;2
02152491-2018;1;pistola;.40 s&w;glock;1;1
02152491-2018;1;pistola;.40 s&w;glock;1;1
02152491-2018;1;fuzil;.308 winchester (7,62x51 mm);hk;1;1
02152491-2018;1;fuzil;.308 winchester (7,62x51 mm);armalite;1;1
06743011-2018;1;pistola;.40 s&w;taurus;1;2
19487891-2018;1;pistola;.40 s&w;taurus;1;2
25683761-2018;1;pistola;9 mm parabellum (9x19mm);glock;1;1
43737011-2018;1;pistola;.380;taurus;1;1
44553211-2018;1;revólver;38 spl;rossi;1;2
46063851-2018;1;espingarda;.32;indeterminado;1;1
52708771-2018;1;pistola;.45;imbel;1;2
88285161-2018;1;pistola;9 mm luger (9x19mm);girsan;1;1
98978741-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
03285251-2018;1;pistola;9 mm;fm;1;1
03530221-2018;1;pistola;9 mm;glock;1;1
04823741-2018;1;espingarda;12;indeterminado;1;1
06882851-2018;1;revólver;.38;taurus;1;2
09265261-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
39755451-2018;1;revólver;.32;taurus;1;2
47616501-2018;1;pistola;9 mm;indeterminado;1;1
47692041-2018;1;revólver;.38 spl;taurus;1;2
47716401-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
51531621-2018;1;revólver;38 spl;rossi;1;2
73828521-2018;1;pistola;9 mm;taurus;1;2
86387661-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
87994201-2018;1;carabina;.22;cbc;1;2
91095631-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
94001311-2018;1;carabina;.22;cbc;1;2
02391481-2018;1;espingarda;12 (2.3/4 polegada) 70 mm;sauer;1;1
02391481-2018;1;espingarda;12 (2.3/4 polegada) 70 mm;browning;1;1
09170331-2018;1;revólver;.32;taurus;1;2
09170331-2018;1;revólver;.38;taurus;1;2
12653571-2018;1;revólver;38 spl;taurus;1;2
16511491-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;1
17428261-2018;1;revólver;.32;ina;1;2
18118031-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
18407571-2018;1;pistola;.40 s&w;glock;1;1
26679921-2018;1;pistola;9 mm;não identificada;1;1
33274091-2018;1;espingarda;indeterminado;não identificada;1;1
36796801-2018;1;revólver;.32;taurus;1;2
38219891-2018;1;pistola;9 mm;não identificada;1;1
46894571-2018;1;revólver;.38;taurus;1;2
52931341-2018;1;fuzil;.223 remington (5,56x45 mm);indeterminado;1;1
56531181-2018;1;garrucha;.22;indeterminado;1;1
57423751-2018;1;fuzil;5,56 nato;colt;1;1
58817341-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
58817341-2018;1;pistola;.40 s&w;glock;1;1
63022101-2018;1;revólver;38 spl;taurus;1;2
63022101-2018;1;revólver;38 spl;taurus;1;2
72225461-2018;1;revólver;38 spl;taurus;1;2
74220421-2018;1;revólver;.38;taurus;1;2
74220421-2018;1;espingarda;28;indeterminado;1;1
74220421-2018;1;espingarda;28;indeterminado;1;1
74710861-2018;1;pistola;9 mm;taurus;1;2
80270511-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
80270511-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
82395671-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
93004521-2018;1;revólver;.32;indeterminado;1;1
02554571-2018;1;pistola;40;taurus;1;2
08801851-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
10522961-2018;1;pistola;9 mm;bersa;1;1
12658951-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
16975341-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
23840151-2018;1;revólver;.32 s&w long;ina;1;1
29551211-2018;1;revólver;.38 spl;taurus;1;2
30326941-2018;1;revólver;.357 magnum;taurus;1;2
31606911-2018;1;revólver;.22;não identificada;1;1
32814821-2018;1;revólver;.38;rossi;1;2
33654831-2018;1;revólver;.38;taurus;1;2
42998871-2018;1;revólver;.38;taurus;1;2
44464431-2018;1;pistola;.32;llama;1;1
44464431-2018;1;pistola;9 mm parabellum (9x19mm);canik;1;1
49927401-2018;1;fuzil;5,56 nato;fn;1;1
49927401-2018;1;fuzil;7,62 mm nato;fn;1;1
57774281-2018;1;pistola;.40;taurus;1;2
57774281-2018;1;pistola;.380;taurus;1;2
64153031-2018;1;revólver;.22;rossi;1;1
64736061-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
75422171-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
79954641-2018;1;pistola;7,65 mm;beretta;1;1
83712121-2018;1;revólver;.38;rossi;1;2
85850281-2018;1;pistola;.40 s&w;cz;1;1
88419741-2018;1;revólver;.38;taurus;1;2
88419741-2018;1;pistola;.40;não identificada;1;1
88481221-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
01095011-2018;1;revólver;38 spl;rossi;1;2
07265151-2018;1;revólver;32;s&w;1;1
07304151-2018;1;revólver;.22 lr;rossi;1;1
08406781-2018;1;pistola;9 mm;s&w;1;1
08736041-2018;1;espingarda;.32;rossi;1;2
18834491-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
21580031-2018;1;pistola;9 mm;não identificada;1;1
25677651-2018;1;pistola;.40 s&w;glock;1;1
29058531-2018;1;revólver;.38;taurus;1;2
31620181-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
37141251-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
39690161-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
56816671-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
57020541-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
70424241-2018;1;pistola;9 mm;s&w;1;1
75803101-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;2
87168001-2018;1;pistola;.380 auto (9x17 mm);imbel;1;2
95939681-2018;1;revólver;32;taurus;1;2
97954101-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
01082071-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
03028131-2018;1;revólver;.32;indeterminado;1;1
05885481-2018;1;pistola;9 mm;tara;1;1
06031171-2018;1;outros;.38;indeterminado;1;1
07803951-2018;1;revólver;.32 s&w long;s&w;1;1
12542201-2018;1;revólver;.38;taurus;1;2
21612921-2018;1;revólver;.357 magnum;colt;1;1
33122351-2018;1;pistola;.22 lr;taurus;1;1
39782731-2018;1;revólver;.38;s&w;1;1
42286501-2018;1;fuzil;.223 remington (5,56x45 mm);indeterminado;1;1
42286501-2018;1;fuzil;7,62;ak;1;1
42286501-2018;1;fuzil;.223 remington (5,56x45 mm);colt;1;1
43021741-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
47333941-2018;1;pistola;9 mm parabellum (9x19mm);glock;1;1
53286331-2018;1;revólver;.38;não identificada;1;1
68275041-2018;1;pistola;9 mm;bersa;1;1
76549781-2018;1;revólver;.32;não identificada;1;1
80625481-2018;1;revólver;.32 long;s&w;1;1
82355881-2018;1;pistola;.380;taurus;1;2
82355881-2018;1;revólver;.38;taurus;1;2
86543341-2018;1;pistola;.380 auto (9x17 mm);glock;1;1
93334471-2018;1;revólver;.38 spl;rossi;1;1
93892311-2018;1;pistola;9 mm;taurus;1;2
97997021-2018;1;pistola;9 mm;indeterminado;1;1
02435991-2018;1;pistola;.380;taurus;1;1
14046591-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
16670161-2018;1;revólver;.38;rossi;1;2
19414381-2018;1;revólver;38 spl;rossi;1;1
19414381-2018;1;revólver;38 spl;não identificada;1;1
20989241-2018;1;espingarda;12;indeterminado;1;1
21764291-2018;1;revólver;outros;indeterminado;1;1
26355741-2018;1;pistola;.40;não identificada;1;1
33880121-2018;1;pistola;9 mm;s&w;1;1
33880121-2018;1;pistola;9 mm parabellum (9x19mm);ruger;1;1
33880121-2018;1;fuzil;5,56 mm;colt;1;1
33880121-2018;1;fuzil;5,56 mm;colt;1;1
52307741-2018;1;revólver;.38;taurus;1;2
52307741-2018;1;revólver;.32;s&w;1;1
65008451-2018;1;revólver;.32;ina;1;2
71020201-2018;1;revólver;38 spl;rossi;1;2
74755181-2018;1;revólver;.32;s&w;1;1
74755181-2018;1;revólver;.32;taurus;1;2
74755181-2018;1;garrucha;.38;não identificada;1;1
93335781-2018;1;espingarda;.32;indeterminado;1;1
93713751-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
96342261-2018;1;pistola;40;glock;1;1
96342261-2018;1;pistola;9 mm;cz;1;1
15559741-2018;1;revólver;.38 spl;taurus;1;2
15695721-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
37910101-2018;1;pistola;.45 auto;glock;1;1
38296861-2018;1;revólver;.22;rossi;1;2
57357521-2018;1;espingarda;outros;rossi;1;1
68909051-2018;1;revólver;38 spl;taurus;1;1
71079481-2018;1;pistola;.45 auto;glock;1;1
73413901-2018;1;revólver;.32 s&w long;taurus;1;2
75855491-2018;1;revólver;38 spl;taurus;1;2
87720291-2018;1;fuzil;5,56 mm;colt;1;1
94177031-2018;1;revólver;.38;taurus;1;2
96827971-2018;1;fuzil;7,62;indeterminado;1;1
96827971-2018;1;revólver;.38;taurus;1;1
01089871-2018;1;pistola;9 mm;taurus;1;2
24407971-2018;1;espingarda;28;não identificada;1;1
24407971-2018;1;espingarda;28;não identificada;1;1
27879171-2018;1;revólver;38 spl;não identificada;1;1
29404331-2018;1;pistola;.40;taurus;1;2
37080531-2018;1;revólver;.32;taurus;1;1
37503111-2018;1;revólver;.38;taurus;1;2
52286461-2018;1;revólver;.38 spl;pucara;1;1
52708461-2018;1;revólver;.38;indeterminado;1;1
52708461-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;1
52708461-2018;1;pistola;.380;taurus;1;2
56579101-2018;1;pistola;9 mm;taurus;1;2
56579101-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
70924831-2018;1;pistola;9 mm;taurus;1;2
71019741-2018;1;pistola;.40 s&w;ruger;1;1
71019741-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
76469511-2018;1;revólver;.32;ina;1;2
80265751-2018;1;pistola;9 mm parabellum (9x19mm);tisas;1;1
80427351-2018;1;pistola;.40 s&w;glock;1;1
87057581-2018;1;revólver;.22;taurus;1;2
87805821-2018;1;revólver;.38;taurus;1;2
97681881-2018;1;fuzil;7,62 mm kalashnikov (7,62x39);zastava;1;1
99415031-2018;1;revólver;.38;rossi;1;1
03150481-2018;1;pistola;.380;taurus;1;2
08478551-2018;1;pistola;.38;taurus;1;2
10618471-2018;1;pistola;9 mm;canik;1;1
20892111-2018;1;pistola;9 mm;glock;1;1
30740761-2018;1;revólver;.22;indeterminado;1;1
30740761-2018;1;garrucha;indeterminado;indeterminado;1;1
30740761-2018;1;garrucha;indeterminado;indeterminado;1;1
30740761-2018;1;garrucha;indeterminado;indeterminado;1;1
30740761-2018;1;garrucha;indeterminado;indeterminado;1;1
30740761-2018;1;espingarda;indeterminado;indeterminado;1;1
33385501-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
49144231-2018;1;revólver;.32;taurus;1;2
49144231-2018;1;revólver;.38;taurus;1;2
64116401-2018;1;revólver;.38;taurus;1;1
64981211-2018;1;pistola;.380 acp (9x17 mm);taurus;1;1
66085591-2018;1;pistola;9 mm;indeterminado;1;1
70530321-2018;1;fuzil;7,62;indeterminado;1;1
70530321-2018;1;pistola;9 mm;taurus;1;2
70530321-2018;1;pistola;9 mm;taurus;1;2
70530321-2018;1;pistola;9 mm;taurus;1;2
79171091-2018;1;revólver;.32;taurus;1;2
86992931-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
86992931-2018;1;espingarda;12;zafer;1;1
86992931-2018;1;pistola;.380 auto (9x17 mm);glock;1;1
91877601-2018;1;revólver;.38;taurus;1;2
93379151-2018;1;revólver;38 spl;taurus;1;1
99495481-2018;1;espingarda;12;indeterminado;1;1
01183691-2018;1;pistola;.40;glock;1;1
07816051-2018;1;revólver;38 spl;indeterminado;1;1
08339971-2018;1;revólver;.38;indeterminado;1;1
11265551-2018;1;pistola;9 mm;taurus;1;2
11265551-2018;1;pistola;.40;taurus;1;2
13626081-2018;1;revólver;.38;taurus;1;2
23511411-2018;1;pistola;9 mm;canik;1;1
38687281-2018;1;revólver;.38;taurus;1;2
39265461-2018;1;revólver;.38;indeterminado;1;1
40571901-2018;1;pistola;9 mm;bersa;1;1
42102151-2018;1;pistola;9 mm;bersa;1;1
51739231-2018;1;revólver;.22;rossi;1;2
61167611-2018;1;fuzil;7,62;imbel;1;2
67336821-2018;1;pistola;9 mm;taurus;1;1
72192621-2018;1;pistola;9 x 23 mm;indeterminado;1;1
85662511-2018;1;pistola;9 mm;indeterminado;1;1
85662511-2018;1;revólver;32;indeterminado;1;1
85662511-2018;1;fuzil;5,56 mm;indeterminado;1;1
85982671-2018;1;revólver;38 spl;taurus;1;2
88679471-2018;1;pistola;.380;taurus;1;2
89058251-2018;1;pistola;9 mm;indeterminado;1;1
91766981-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;1
94284581-2018;1;revólver;.32;não identificada;1;1
03032851-2018;1;fuzil;7,62 mm kalashnikov (7,62x39);não identificada;1;1
03032851-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
05079411-2018;1;revólver;.38;não identificada;1;1
22913591-2018;1;pistola;.380;taurus;1;2
22913591-2018;1;revólver;.38;taurus;1;2
23589711-2018;1;revólver;.22;s&w;1;2
24606591-2018;1;arma de fabricação caseira;.22;não identificada;1;1
24606591-2018;1;arma de fabricação caseira;38 spl;não identificada;1;1
24606591-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;1
24606591-2018;1;espingarda;28;indeterminado;1;1
24606591-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;1
24606591-2018;1;espingarda;indeterminado;indeterminado;1;1
24779811-2018;1;revólver;.38;taurus;1;2
24809081-2018;1;pistola;outros;browning;1;1
37609321-2018;1;revólver;.32;ina;1;1
42292591-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
45486081-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
46986311-2018;1;revólver;.22;rossi;1;1
62701131-2018;1;revólver;.22;rossi;1;2
66843741-2018;1;revólver;.38;taurus;1;2
70158491-2018;1;pistola;9 mm;canik;1;1
70158491-2018;1;revólver;.38;indeterminado;1;1
72333431-2018;1;pistola;9 mm;não identificada;1;1
80410541-2018;1;pistola;.40;bersa;1;1
82423071-2018;1;revólver;.32;rossi;1;2
82423071-2018;1;revólver;.38;taurus;1;2
82423071-2018;1;revólver;.38;taurus;1;2
82423071-2018;1;revólver;.32;taurus;1;2
86257251-2018;1;revólver;.38 spl;taurus;1;2
86360781-2018;1;revólver;.38;taurus;1;2
88504361-2018;1;carabina;.38;indeterminado;1;1
94096561-2018;1;pistola;indeterminado;glock;1;1
95349481-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
95349481-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
95959601-2018;1;revólver;.32;taurus;1;2
12567921-2018;1;pistola;.380;imbel;1;2
16147821-2018;1;pistola;7,65 mm;taurus;1;2
17088561-2018;1;pistola;9 mm;taurus;1;2
17242971-2018;1;pistola;.40 s&w;taurus;1;1
17326211-2018;1;pistola;9 mm;canik;1;1
22310541-2018;1;pistola;.380;taurus;1;2
31756711-2018;1;pistola;380 auto (9x17);taurus;1;2
32328301-2018;1;pistola;9 mm;taurus;1;2
35023441-2018;1;garrucha;.22;não identificada;1;1
35023441-2018;1;revólver;.32;taurus;1;2
35023441-2018;1;revólver;.32;rossi;1;2
44919471-2018;1;pistola;.380 auto (9x17 mm);glock;1;1
49318511-2018;1;revólver;.38;taurus;1;2
49922291-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
52650701-2018;1;pistola;9 mm;glock;1;1
52650701-2018;1;pistola;9 mm;canik;1;1
59650491-2018;1;pistola;.38;imbel;1;2
62566071-2018;1;revólver;38 spl;taurus;1;2
82301891-2018;1;pistola;9 mm;não identificada;1;1
82301891-2018;1;pistola;9 mm;glock;1;1
92802671-2018;1;pistola;9 mm;glock;1;1
92802671-2018;1;pistola;.40;glock;1;1
93315621-2018;1;revólver;38 spl;taurus;1;2
98876671-2018;1;espingarda;28;indeterminado;1;2
99229241-2018;1;pistola;9 mm;taurus;1;2
00336131-2018;1;revólver;.22 lr;taurus;1;2
04070941-2018;1;pistola;9 mm;glock;1;1
04070941-2018;1;pistola;.40;glock;1;1
16244451-2018;1;pistola;9 mm;taurus;1;1
19927891-2018;1;pistola;9 mm;glock;1;1
30889221-2018;1;revólver;.38;taurus;1;2
41229051-2018;1;pistola;7,65 mm;taurus;1;2
50747361-2018;1;revólver;.38 spl;taurus;1;2
50747361-2018;1;pistola;.38 spl;taurus;1;2
51821281-2018;1;revólver;.38;rossi;1;2
65825371-2018;1;pistola;9 mm;canik;1;1
68488271-2018;1;pistola;6,35 mm;cz;1;1
86965971-2018;1;revólver;.32;taurus;1;2
89388151-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
89731921-2018;1;revólver;.38;indeterminado;1;1
91356141-2018;1;espingarda;12;boito;1;1
93492381-2018;1;revólver;.38;taurus;1;2
93492381-2018;1;garrucha;.320;castelo;1;1
01674391-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
34514861-2018;1;revólver;38 spl;taurus;1;2
47614711-2018;1;arma de fabricação caseira;indeterminado;não identificada;1;1
93069731-2018;1;pistola;.380;taurus;1;2
97886051-2018;1;pistola;9 mm;ruger;1;1
04688801-2018;1;revólver;.32;taurus;1;2
12422331-2018;1;revólver;38 spl;taurus;1;1
14929771-2018;1;submetralhadora;9 mm;amt;1;1
27141311-2018;1;revólver;.38;taurus;1;2
29301801-2018;1;fuzil;7,62;norinco;1;1
29301801-2018;1;fuzil;7,62;ak;1;1
43840521-2018;1;pistola;9 mm;zigana;1;1
43840521-2018;1;pistola;9 mm;sarsilmaz;1;1
52311211-2018;1;revólver;.38;taurus;1;2
53281771-2018;1;pistola;40;glock;1;1
64272931-2018;1;revólver;.38;taurus;1;1
77355651-2018;1;revólver;.38 short;s&w;1;1
80975141-2018;1;pistola;7,65 mm;taurus;1;2
81966791-2018;1;pistola;9 mm;canik;1;1
81966791-2018;1;pistola;9 mm;hk;1;1
88343611-2018;1;revólver;indeterminado;indeterminado;1;1
04740711-2018;1;pistola;.40;taurus;1;2
05060071-2018;1;pistola;9 mm;luger;1;1
07713271-2018;1;pistola;9 mm;s&w;1;1
09860561-2018;1;revólver;38 spl;rossi;1;2
13069291-2018;1;pistola;9 mm;canik;1;1
25259461-2018;1;pistola;indeterminado;indeterminado;1;2
30449581-2018;1;pistola;.380;taurus;1;2
33208561-2018;1;revólver;.38;indeterminado;1;1
37704271-2018;1;pistola;40;glock;1;1
41511541-2018;1;revólver;.38;rossi;1;1
41858921-2018;1;pistola;9 mm;não identificada;1;1
46062761-2018;1;pistola;indeterminado;taurus;1;2
50040121-2018;1;revólver;.32;não identificada;1;1
50302151-2018;1;revólver;.32;taurus;1;2
51198811-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
60591141-2018;1;fuzil;5,56 mm;colt;1;1
62686011-2018;1;pistola;.380;taurus;1;2
64111461-2018;1;revólver;38 spl+p+,;taurus;1;2
67142421-2018;1;revólver;38 spl;indeterminado;1;1
68544711-2018;1;pistola;40;taurus;1;2
68544711-2018;1;revólver;.38;taurus;1;2
87093391-2018;1;revólver;.38 spl;taurus;1;2
87616151-2018;1;revólver;.38;indeterminado;1;1
88210091-2018;1;revólver;38 spl;taurus;1;2
94623481-2018;1;revólver;indeterminado;indeterminado;1;1
94939931-2018;1;pistola;9 mm;taurus;1;2
97733231-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
00591251-2018;1;pistola;.45 auto;colt;1;1
